EmpID,Age,Attrition,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,PerformanceRating,YearsAtCompany
RM092,51,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,4,5441,4,10
RM111,51,No,Travel_Frequently,Research & Development,4,Medical,Female,3,Healthcare Representative,1,7484,4,13
RM124,51,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,5,Research Director,3,19537,3,20
RM137,51,Yes,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Manufacturing Director,4,10650,3,4
RM157,51,No,Travel_Rarely,Research & Development,4,Medical,Male,2,Manufacturing Director,3,6132,3,1
RM190,51,No,Travel_Rarely,Research & Development,3,Medical,Female,4,Healthcare Representative,2,13734,3,7
RM214,51,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Research Director,2,12490,3,10
RM259,51,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,4,2723,3,1
RM300,51,No,Travel_Rarely,Research & Development,3,Medical,Male,2,Manufacturing Director,2,5482,3,4
RM377,51,No,Travel_Rarely,Sales,2,Life Sciences,Female,2,Sales Executive,4,4936,3,7
RM617,51,No,Travel_Rarely,Sales,4,Marketing,Female,4,Manager,3,16307,3,20
RM780,51,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Scientist,3,2461,3,10
RM919,51,No,Travel_Frequently,Sales,3,Life Sciences,Male,5,Manager,2,19847,4,29
RM931,51,No,Travel_Frequently,Research & Development,2,Medical,Female,1,Laboratory Technician,3,2838,3,7
RM963,51,No,Travel_Rarely,Human Resources,3,Life Sciences,Male,4,Manager,2,14026,3,33
RM972,51,No,Travel_Rarely,Research & Development,2,Technical Degree,Female,4,Manufacturing Director,2,13142,3,5
RM988,51,No,Travel_Frequently,Sales,3,Marketing,Male,3,Sales Executive,2,10596,3,4
RM1276,51,No,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Manager,3,13116,3,2
RM191,52,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Manager,3,19999,3,33
RM231,52,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Laboratory Technician,4,3212,3,2
RM238,52,No,Non-Travel,Sales,4,Life Sciences,Male,5,Manager,3,19068,3,33
RM318,52,Yes,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Scientist,2,4941,3,8
RM407,52,No,Travel_Rarely,Research & Development,3,Medical,Male,3,Manufacturing Director,3,7969,3,5
RM409,52,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,4,Manager,4,16555,3,5
RM469,52,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Research Scientist,1,5577,3,10
RM562,52,No,Travel_Rarely,Sales,4,Marketing,Male,4,Manager,1,16856,3,34
RM571,52,No,Non-Travel,Research & Development,4,Medical,Male,1,Research Scientist,4,4258,3,4
RM588,52,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Laboratory Technician,3,3149,4,5
RM628,52,No,Travel_Frequently,Research & Development,4,Medical,Female,4,Manufacturing Director,4,13826,4,9
RM700,52,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,4,Manager,4,17099,3,9
RM750,52,Yes,Travel_Rarely,Sales,1,Marketing,Female,5,Manager,4,19845,3,32
RM807,52,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,2,10445,3,8
RM948,52,Yes,Travel_Rarely,Sales,3,Life Sciences,Male,3,Sales Executive,2,8446,3,8
RM995,52,No,Travel_Frequently,Research & Development,2,Medical,Female,4,Manufacturing Director,3,13247,3,5
RM1001,52,No,Travel_Rarely,Research & Development,4,Other,Female,1,Laboratory Technician,1,2950,3,5
RM1435,52,No,Non-Travel,Sales,4,Life Sciences,Male,1,Sales Representative,4,3482,3,9
RM019,53,No,Travel_Rarely,Sales,4,Life Sciences,Female,4,Manager,4,15427,3,25
RM026,53,No,Travel_Rarely,Research & Development,3,Other,Female,5,Manager,3,19094,3,14
RM153,53,No,Travel_Rarely,Sales,2,Marketing,Male,2,Sales Representative,3,2306,4,7
RM185,53,No,Travel_Rarely,Research & Development,2,Medical,Female,2,Manufacturing Director,1,4450,3,4
RM281,53,No,Travel_Rarely,Research & Development,4,Medical,Male,4,Research Director,3,17584,3,5
RM503,53,No,Travel_Rarely,Sales,1,Medical,Female,2,Sales Executive,1,8381,4,14
RM535,53,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Director,3,14814,3,5
RM557,53,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Laboratory Technician,4,2450,3,2
RM625,53,No,Travel_Rarely,Sales,2,Marketing,Female,3,Sales Executive,4,10934,3,5
RM647,53,No,Travel_Rarely,Sales,3,Marketing,Male,4,Sales Executive,4,11836,3,2
RM650,53,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,4,Research Director,4,14275,3,12
RM702,53,No,Travel_Rarely,Sales,2,Medical,Male,4,Manager,3,14852,3,17
RM761,53,No,Travel_Frequently,Sales,3,Marketing,Female,3,Sales Executive,2,7525,3,15
RM859,53,No,Travel_Rarely,Research & Development,2,Medical,Female,5,Manager,3,18606,3,7
RM1044,53,No,Travel_Rarely,Research & Development,3,Medical,Male,4,Research Director,2,16598,3,9
RM1112,53,Yes,Travel_Rarely,Research & Development,5,Technical Degree,Female,3,Manufacturing Director,4,10169,3,33
RM1204,53,No,Travel_Rarely,Research & Development,4,Medical,Male,3,Healthcare Representative,4,7005,3,4
RM1269,53,No,Non-Travel,Research & Development,4,Medical,Female,4,Manufacturing Director,3,12965,4,3
RM1397,53,Yes,Travel_Rarely,Sales,4,Life Sciences,Male,3,Sales Executive,1,10448,3,2
RM096,54,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,3,Research Director,3,13549,3,4
RM113,54,No,Non-Travel,Human Resources,3,Human Resources,Female,4,Manager,4,17328,3,5
RM220,54,No,Travel_Rarely,Sales,3,Marketing,Female,2,Sales Executive,1,5940,3,6
RM333,54,No,Travel_Frequently,Research & Development,4,Life Sciences,Female,2,Research Scientist,3,4869,3,4
RM393,54,No,Travel_Rarely,Research & Development,2,Medical,Male,5,Research Director,1,19406,3,4
RM432,54,No,Travel_Rarely,Research & Development,4,Life Sciences,Female,2,Laboratory Technician,3,3780,3,1
RM511,54,No,Travel_Rarely,Human Resources,4,Medical,Male,3,Human Resources,2,10725,3,9
RM576,54,No,Travel_Rarely,Research & Development,4,Medical,Female,2,Manufacturing Director,1,5485,3,5
RM729,54,No,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Manufacturing Director,3,10739,3,10
RM772,54,No,Travel_Rarely,Sales,4,Life Sciences,Female,3,Sales Executive,3,10686,3,9
RM891,54,No,Travel_Frequently,Research & Development,4,Life Sciences,Female,3,Manufacturing Director,3,10502,3,5
RM895,54,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Research Director,4,17779,3,10
RM1009,54,No,Travel_Rarely,Research & Development,3,Medical,Female,4,Research Director,4,17328,3,20
RM1077,54,No,Travel_Frequently,Research & Development,4,Medical,Female,4,Manager,4,16032,4,14
RM1185,54,No,Travel_Rarely,Research & Development,5,Medical,Female,4,Manager,3,17426,4,10
RM1306,54,No,Travel_Rarely,Research & Development,4,Medical,Female,2,Research Scientist,4,6854,3,7
RM1398,54,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Research Scientist,3,2897,3,4
RM1407,54,No,Travel_Rarely,Research & Development,3,Medical,Female,2,Manufacturing Director,1,4440,3,5
RM066,55,No,Travel_Rarely,Research & Development,3,Medical,Female,4,Manager,3,14756,3,5
RM083,55,No,Travel_Rarely,Sales,2,Life Sciences,Male,3,Sales Executive,4,10239,3,1
RM188,55,No,Travel_Rarely,Research & Development,4,Medical,Male,5,Research Director,2,18722,3,24
RM271,55,No,Travel_Rarely,Research & Development,3,Medical,Male,5,Manager,1,19045,3,36
RM284,55,No,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Laboratory Technician,4,5415,3,10
RM380,55,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Manager,4,16659,3,5
RM446,55,No,Travel_Rarely,Sales,5,Life Sciences,Female,4,Manager,2,16835,4,10
RM569,55,Yes,Travel_Rarely,Research & Development,3,Medical,Male,5,Manager,1,19859,3,5
RM609,55,Yes,Travel_Rarely,Sales,1,Medical,Male,2,Sales Executive,4,5160,3,9
RM746,55,No,Travel_Frequently,Research & Development,4,Medical,Male,2,Healthcare Representative,2,6385,3,8
RM775,55,No,Non-Travel,Research & Development,1,Medical,Male,4,Manager,1,16756,3,9
RM788,55,No,Travel_Frequently,Research & Development,1,Life Sciences,Male,3,Manufacturing Director,2,10976,3,3
RM915,55,No,Non-Travel,Research & Development,1,Medical,Male,4,Healthcare Representative,2,13577,3,33
RM956,55,No,Travel_Rarely,Research & Development,2,Medical,Female,5,Manager,3,19187,3,19
RM976,55,Yes,Travel_Rarely,Sales,4,Marketing,Male,4,Sales Executive,3,13695,3,19
RM1011,55,No,Travel_Rarely,Research & Development,4,Medical,Male,4,Research Director,4,14732,3,7
RM1066,55,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,2,Healthcare Representative,3,4035,3,3
RM1117,55,No,Travel_Rarely,Sales,5,Marketing,Male,5,Manager,4,19586,4,36
RM1208,55,No,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,2,3537,3,4
RM1265,55,No,Travel_Rarely,Research & Development,3,Medical,Male,5,Research Director,1,19038,3,1
RM1337,55,No,Travel_Rarely,Research & Development,4,Technical Degree,Male,1,Research Scientist,4,2662,4,5
RM1402,55,No,Travel_Rarely,Human Resources,4,Human Resources,Male,5,Manager,2,19636,3,10
RM086,56,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,4,7260,3,6
RM123,56,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Research Scientist,2,4963,3,5
RM176,56,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,1,Research Scientist,1,4257,3,2
RM402,56,No,Travel_Frequently,Sales,3,Life Sciences,Female,4,Sales Executive,1,13212,3,7
RM553,56,No,Travel_Rarely,Research & Development,3,Medical,Male,4,Healthcare Representative,4,11103,3,10
RM773,56,No,Travel_Frequently,Research & Development,3,Medical,Female,1,Research Scientist,3,2942,3,5
RM852,56,No,Travel_Rarely,Research & Development,4,Technical Degree,Female,5,Manager,1,19943,3,5
RM957,56,No,Travel_Rarely,Human Resources,4,Life Sciences,Male,5,Manager,2,19717,3,7
RM977,56,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Manufacturing Director,2,13402,3,19
RM1024,56,No,Travel_Rarely,Research & Development,2,Life Sciences,Female,1,Research Scientist,1,2066,4,3
RM1355,56,Yes,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Laboratory Technician,4,2587,3,4
RM1372,56,No,Travel_Rarely,Sales,5,Marketing,Female,2,Sales Executive,1,5380,3,0
RM1442,56,No,Non-Travel,Research & Development,4,Life Sciences,Male,2,Healthcare Representative,3,6306,4,13
RM1445,56,Yes,Travel_Rarely,Research & Development,2,Technical Degree,Male,1,Laboratory Technician,3,2339,3,10
RM164,57,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,3,Healthcare Representative,4,9439,3,5
RM361,57,No,Travel_Rarely,Research & Development,4,Medical,Male,2,Healthcare Representative,3,6755,3,3
RM425,57,No,Travel_Rarely,Sales,3,Marketing,Male,4,Manager,4,14118,3,1
RM1054,57,No,Travel_Rarely,Research & Development,2,Life Sciences,Male,2,Research Scientist,3,4900,4,12
RM099,58,No,Travel_Rarely,Sales,4,Medical,Male,4,Sales Executive,3,13872,3,37
RM127,58,Yes,Travel_Rarely,Research & Development,4,Medical,Female,3,Healthcare Representative,4,10312,3,40
RM158,58,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Research Scientist,2,3346,4,1
RM309,58,No,Non-Travel,Research & Development,4,Life Sciences,Male,2,Healthcare Representative,3,5660,3,5
RM596,58,Yes,Travel_Rarely,Research & Development,4,Life Sciences,Male,5,Research Director,2,19246,3,31
RM661,58,Yes,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,4,2380,3,1
RM675,58,No,Travel_Rarely,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,2,10552,3,6
RM701,58,Yes,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Research Scientist,3,2479,4,1
RM939,58,No,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Scientist,3,2372,3,2
RM967,58,Yes,Travel_Rarely,Research & Development,4,Medical,Female,3,Manufacturing Director,1,10008,3,10
RM1010,58,No,Travel_Rarely,Research & Development,3,Medical,Female,5,Research Director,1,19701,4,9
RM1302,58,No,Non-Travel,Sales,3,Medical,Male,4,Manager,2,16291,4,16
RM1311,58,No,Travel_Frequently,Research & Development,4,Life Sciences,Male,4,Research Director,3,15787,3,2
RM1375,58,No,Travel_Rarely,Sales,3,Life Sciences,Female,4,Manager,4,17875,3,1
RM007,59,No,Travel_Rarely,Research & Development,3,Medical,Female,1,Laboratory Technician,1,2670,4,1
RM064,59,No,Travel_Rarely,Sales,3,Life Sciences,Female,3,Sales Executive,1,7637,3,21
RM071,59,No,Travel_Frequently,Sales,1,Life Sciences,Female,2,Sales Executive,3,5473,3,4
RM106,59,No,Non-Travel,Human Resources,4,Human Resources,Female,5,Manager,4,18844,4,3
RM226,59,No,Travel_Rarely,Research & Development,3,Life Sciences,Male,1,Research Scientist,4,2177,3,1
RM233,59,No,Travel_Rarely,Human Resources,2,Medical,Male,1,Human Resources,3,2267,3,2
RM744,59,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,4,Manufacturing Director,4,13726,3,5
RM759,59,No,Travel_Rarely,Sales,2,Technical Degree,Male,3,Manager,4,11904,3,6
RM898,59,No,Travel_Rarely,Sales,3,Life Sciences,Female,2,Sales Executive,4,5171,3,6
RM920,59,No,Travel_Rarely,Research & Development,4,Medical,Male,3,Manufacturing Director,4,10512,3,9
RM412,60,No,Travel_Rarely,Research & Development,3,Life Sciences,Female,5,Manager,1,19566,3,29
RM428,60,No,Travel_Frequently,Sales,3,Marketing,Female,3,Sales Executive,1,10266,3,18
RM537,60,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,1,5405,3,2
RM880,60,No,Travel_Rarely,Sales,4,Marketing,Male,2,Sales Executive,4,5220,3,11
RM1210,60,No,Travel_Rarely,Research & Development,4,Medical,Male,3,Healthcare Representative,4,10883,4,1
